age_DI,LoE_DI,nevents,target
1,3,170.0,0
1,3,33.0,0
1,3,118.0,1
1,3,13.0,0
1,3,21.0,0
1,3,90.0,1
1,3,2.0,1
1,3,78.0,1
1,3,525.0,0
1,3,114.0,0
1,3,3.0,0
1,3,69.0,0
1,3,243.0,0
1,3,241.0,0
1,3,238.0,1
1,3,308.0,0
1,3,410.0,0
1,3,38.0,0
1,3,121.0,0
1,3,180.0,1
1,3,25.0,0
1,3,15.0,0
1,3,271.0,0
1,3,61.0,0
1,3,34.0,0
1,3,205.0,0
1,3,21.0,0
1,3,43.0,0
1,3,51.0,0
1,3,39.0,0
1,3,359.0,0
1,3,399.0,0
1,3,285.0,1
1,3,61.0,0
1,3,222.0,1
1,3,9.0,1
1,3,136.0,0
1,3,242.0,1
1,3,162.0,0
1,3,262.0,1
1,3,87.0,0
1,3,19.0,0
1,3,59.0,0
1,3,100.0,0
1,3,68.0,0
1,3,221.0,0
1,3,43.0,0
1,3,198.0,0
1,3,239.0,1
1,3,83.0,0
1,3,154.0,1
1,3,36.0,1
1,3,70.0,0
1,3,195.0,0
1,3,283.0,1
1,3,32.0,1
1,3,4.0,0
1,3,165.0,1
1,3,41.0,0
1,3,550.0,1
1,3,73.0,0
1,3,4.0,0
1,3,36.0,1
1,3,29.0,0
1,3,141.0,1
1,3,428.0,0
1,3,54.0,0
1,3,78.0,0
1,3,117.0,0
1,3,261.0,1
1,3,78.0,1
1,3,190.0,1
1,3,317.0,0
1,3,6.0,1
1,3,28.0,0
1,3,348.0,0
1,3,64.0,0
1,3,15.0,0
1,3,313.0,1
1,3,199.0,1
1,3,95.0,0
1,3,6.0,0
1,3,219.0,1
1,3,180.0,1
1,3,235.0,0
1,3,394.0,1
1,3,26.0,0
1,3,3374.0,0
1,3,154.0,1
1,3,14.0,0
1,3,76.0,1
1,3,83.0,0
1,3,12.0,0
1,3,18.0,0
1,3,77.0,0
1,3,8.0,0
1,3,106.0,1
1,3,263.0,0
1,3,195.0,1
1,3,93.0,0
1,3,66.0,0
1,3,574.0,1
1,3,23.0,0
1,3,234.0,1
1,3,122.0,0
1,3,13.0,0
1,3,184.0,1
1,3,441.0,1
1,3,19.0,0
1,3,94.0,0
1,3,3.0,0
1,3,456.0,1
1,3,28.0,1
1,3,43.0,0
1,3,182.0,1
1,3,22.0,0
1,3,29.0,0
1,3,597.0,1
1,3,237.0,1
1,3,213.0,1
1,3,136.0,0
1,3,142.0,0
1,3,24.0,0
1,3,59.0,0
1,3,10.0,0
1,3,13.0,0
1,3,2.0,0
1,3,224.0,1
1,3,158.0,1
1,3,59.0,0
1,3,534.0,1
1,3,130.0,1
1,3,247.0,1
1,3,53.0,0
1,3,55.0,0
1,3,22.0,0
1,3,150.0,0
1,3,35.0,0
1,3,191.0,1
1,3,17.0,0
1,3,56.0,0
1,3,295.0,1
1,3,51.0,0
1,3,273.0,1
1,3,28.0,0
1,3,244.0,1
1,3,183.0,1
1,3,136.0,1
1,3,212.0,1
1,3,331.0,1
1,3,189.0,1
1,3,62.0,0
1,3,7.0,1
1,3,237.0,1
1,3,21.0,0
1,3,118.0,1
1,3,15.0,0
1,3,369.0,1
1,3,79.0,0
1,3,7.0,0
1,3,126.0,1
1,3,491.0,1
1,3,114.0,0
1,3,114.0,1
1,3,121.0,0
1,3,44.0,0
1,3,4.0,0
1,3,23.0,0
1,3,334.0,1
1,3,77.0,0
1,3,14.0,0
1,3,115.0,1
1,3,169.0,1
1,3,1001.0,1
1,3,93.0,0
1,3,54.0,0
1,3,70.0,0
1,3,112.0,0
1,3,109.0,1
1,3,31.0,0
1,3,171.0,1
1,3,39.0,0
1,3,112.0,0
1,3,59.0,0
1,3,75.0,0
1,3,51.0,1
1,3,108.0,1
1,3,11.0,0
1,3,292.0,0
1,3,275.0,0
1,3,147.0,0
1,3,297.0,0
1,3,42.0,0
1,3,408.0,0
1,3,264.0,0
1,3,474.0,1
1,3,728.0,1
1,3,58.0,0
2,2,4.0,0
2,2,4.0,0
2,2,208.0,1
2,2,462.0,1
2,2,92.0,0
2,2,29.0,0
2,2,307.0,1
2,2,42.0,1
2,2,104.0,1
2,2,85.0,1
2,2,202.0,1
2,2,65.0,0
2,2,17.0,0
2,2,20.0,0
2,2,198.0,0
2,2,80.0,1
2,2,8.0,0
2,2,3.0,0
2,2,191.0,1
2,2,11.0,0
2,2,27.0,0
2,2,75.0,0
2,2,21.0,0
2,2,36.0,0
2,2,1.0,0
2,2,30.0,0
2,2,605.0,1
2,2,40.0,0
2,2,31.0,0
2,2,31.0,0
2,2,31.0,0
2,2,18.0,0
2,2,58.0,0
2,2,51.0,0
2,2,102.0,1
2,2,9.0,0
2,2,24.0,0
2,2,2.0,0
2,2,12.0,0
2,2,3.0,1
2,2,1.0,1
2,2,2.0,0
2,2,43.0,0
2,2,2.0,0
2,2,6.0,1
2,2,1.0,1
2,2,127.0,1
2,2,1.0,0
2,2,31.0,0
2,2,141.0,0
2,2,18.0,0
2,2,460.0,1
2,2,215.0,1
2,2,251.0,1
2,2,333.0,1
2,2,2.0,0
2,2,298.0,1
2,2,51.0,0
2,2,56.0,0
2,2,32.0,0
2,2,4.0,0
2,2,44.0,0
2,2,31.0,0
2,2,1.0,0
2,2,52.0,0
2,2,53.0,0
2,2,78.0,0
2,2,3.0,1
2,2,89.0,0
2,2,52.0,0
2,2,706.0,0
2,2,130.0,0
2,2,33.0,0
2,2,598.0,1
2,2,18.0,0
2,2,656.0,1
2,2,63.0,0
2,2,51.0,0
2,2,136.0,0
2,2,101.0,0
2,2,11.0,0
2,2,40.0,0
2,2,297.0,1
2,2,30.0,1
2,2,55.0,1
2,2,4.0,1
2,2,328.0,1
2,2,241.0,1
2,2,7.0,0
2,2,1.0,0
2,2,1.0,0
2,2,5.0,1
2,2,287.0,1
2,2,61.0,0
2,2,104.0,1
2,2,35.0,0
2,2,214.0,1
2,2,87.0,0
2,2,23.0,0
2,2,94.0,0
2,2,57.0,0
2,2,161.0,0
2,2,241.0,1
2,2,177.0,1
2,2,46.0,0
2,2,83.0,1
2,2,48.0,0
2,2,5.0,1
2,2,9.0,0
2,2,1.0,0
2,2,299.0,1
2,2,35.0,0
2,2,70.0,0
2,2,59.0,0
2,2,434.0,1
2,2,66.0,0
2,2,394.0,1
2,2,513.0,1
2,2,158.0,1
2,2,92.0,0
2,2,1.0,1
2,2,41.0,0
2,2,28.0,0
2,2,3.0,1
2,2,96.0,0
2,2,23.0,0
2,2,75.0,0
2,2,126.0,1
2,2,38.0,0
2,2,242.0,1
2,2,93.0,0
2,2,79.0,0
2,2,5.0,0
2,2,42.0,0
2,2,154.0,0
2,2,39.0,0
2,2,14.0,1
2,2,233.0,0
2,2,227.0,1
2,2,35.0,0
2,2,1.0,0
2,2,32.0,0
2,2,53.0,0
2,2,51.0,0
2,2,207.0,1
2,2,163.0,1
2,2,3.0,0
2,2,1.0,1
2,2,120.0,0
2,2,71.0,0
2,2,48.0,0
2,2,88.0,0
2,2,1.0,1
2,2,60.0,0
2,2,7.0,0
2,2,4.0,0
2,2,2.0,1
2,2,93.0,0
2,2,2.0,0
2,2,1.0,0
2,2,3.0,1
2,2,1.0,0
2,2,7.0,1
2,2,47.0,0
2,2,4.0,1
2,2,19.0,1
2,2,4.0,1
2,2,114.0,0
2,2,73.0,0
2,2,1.0,1
2,2,24.0,1
2,2,117.0,1
2,2,7.0,1
2,2,256.0,1
2,2,395.0,1
2,2,72.0,0
2,2,32.0,0
2,2,99.0,1
2,2,837.0,1
2,2,182.0,1
2,2,230.0,0
2,2,326.0,1
2,2,342.0,1
2,2,374.0,1
2,2,364.0,1
2,2,330.0,1
2,2,91.0,1
2,2,230.0,1
2,2,14.0,1
2,2,303.0,1
2,2,195.0,1
2,2,204.0,1
2,2,1.0,1
2,2,1.0,1
2,2,96.0,1
2,2,74.0,1
2,2,37.0,0
2,2,42.0,0
2,2,311.0,1
2,2,3.0,1
2,2,228.0,1
2,2,21.0,0
2,2,3.0,0
2,2,30.0,0
2,2,642.0,0
2,2,17.0,0
2,2,1.0,1
2,2,20.0,0
2,2,268.0,1
2,2,12.0,0
2,2,80.0,0
2,2,453.0,1
2,2,142.0,1
2,2,17.0,0
2,2,101.0,0
2,2,70.0,0
2,2,129.0,1
2,2,140.0,0
2,2,351.0,0
2,2,1.0,0
2,2,143.0,0
2,2,40.0,0
2,2,372.0,1
2,2,550.0,1
2,2,205.0,1
2,2,1.0,1
2,2,5.0,0
2,2,61.0,1
2,2,68.0,1
2,2,229.0,0
2,2,450.0,1
2,2,63.0,0
2,2,117.0,0
2,2,7.0,0
2,2,268.0,1
2,2,24.0,0
2,2,216.0,0
2,2,12.0,0
2,2,271.0,1
2,2,228.0,1
2,2,246.0,1
2,2,102.0,0
2,2,63.0,0
2,2,320.0,0
2,2,83.0,0
2,2,68.0,0
2,2,560.0,1
2,2,43.0,1
2,2,1.0,1
2,2,3.0,0
2,2,99.0,1
2,2,50.0,1
2,2,40.0,0
2,2,139.0,0
2,2,161.0,1
2,2,584.0,1
2,2,200.0,1
2,2,48.0,1
2,2,4.0,0
2,2,170.0,1
2,2,35.0,0
2,2,254.0,1
2,2,32.0,0
2,2,17.0,0
2,2,144.0,1
2,2,185.0,0
2,2,89.0,0
2,2,53.0,0
2,2,246.0,0
2,2,291.0,1
2,2,87.0,1
2,2,164.0,1
2,2,218.0,0
2,2,1.0,1
2,2,187.0,0
2,2,138.0,1
2,2,13.0,0
2,2,7.0,0
2,2,326.0,1
2,2,39.0,0
2,2,4.0,0
2,2,62.0,0
2,2,31.0,0
2,2,584.0,1
2,2,205.0,0
2,2,77.0,0
2,2,704.0,0
2,2,233.0,1
2,2,326.0,0
2,2,127.0,0
2,2,124.0,0
2,2,3.0,0
2,2,2.0,1
2,2,2.0,0
2,2,197.0,0
2,2,314.0,1
2,2,20.0,0
2,2,30.0,0
2,2,11.0,0
2,2,43.0,0
2,2,56.0,0
2,2,31.0,0
2,2,50.0,0
2,2,74.0,0
2,2,86.0,0
2,2,180.0,1
2,2,68.0,1
2,2,112.0,1
2,2,3.0,0
2,2,23.0,0
2,2,14.0,0
2,2,177.0,1
2,2,84.0,1
2,2,66.0,0
2,2,109.0,0
2,2,93.0,1
2,2,10.0,0
2,2,13.0,0
2,2,20.0,0
2,2,9.0,0
2,2,66.0,0
2,2,155.0,1
2,2,187.0,1
2,2,32.0,0
2,2,17.0,0
2,2,11.0,0
2,2,41.0,0
2,2,44.0,0
2,2,27.0,1
2,2,3.0,0
2,2,103.0,0
2,2,67.0,0
2,2,9.0,0
2,2,26.0,0
2,2,103.0,1
2,2,40.0,0
2,2,23.0,0
2,2,36.0,0
2,2,26.0,1
2,2,52.0,0
2,2,22.0,0
2,2,25.0,0
2,2,101.0,1
2,2,53.0,1
2,2,45.0,0
2,2,14.0,0
2,2,153.0,1
2,2,205.0,1
2,2,162.0,0
2,2,22.0,0
2,2,7.0,0
2,2,4.0,1
2,2,31.0,0
2,2,30.0,0
2,2,115.0,1
2,2,78.0,0
2,2,87.0,0
2,2,13.0,0
2,2,19.0,1
2,2,19.0,0
2,2,4.0,1
2,2,47.0,0
2,2,12.0,0
2,2,24.0,1
2,2,49.0,0
2,2,279.0,1
2,2,83.0,0
2,2,18.0,0
2,2,30.0,0
2,2,97.0,0
2,2,59.0,0
2,2,2.0,0
2,2,1.0,0
2,2,11.0,1
2,2,2.0,1
2,2,119.0,1
2,2,4.0,0
2,2,10.0,0
2,2,30.0,0
2,2,42.0,0
2,2,3.0,0
2,2,38.0,0
2,2,3.0,0
2,2,12.0,1
2,2,26.0,0
2,2,7.0,1
2,2,7.0,0
2,2,2.0,1
2,2,4.0,0
2,2,3.0,0
2,2,1.0,0
2,2,2.0,1
2,2,35.0,1
2,2,2.0,0
2,2,1.0,1
2,2,1.0,1
2,2,2.0,1
2,2,1.0,1
2,2,5.0,1
2,2,4.0,1
2,2,1.0,1
2,2,17.0,1
2,2,3.0,1
2,2,1.0,1
2,2,4.0,0
2,2,2.0,1
2,2,3.0,1
2,2,2.0,1
2,2,44.0,0
2,2,122.0,1
2,2,99.0,0
2,2,53.0,0
2,2,60.0,1
2,2,174.0,1
2,2,230.0,1
2,2,1.0,0
2,2,79.0,0
2,2,167.0,1
2,2,167.0,0
2,2,75.0,0
2,2,27.0,1
2,2,243.0,1
2,2,1.0,1
2,2,35.0,1
2,2,145.0,1
2,2,140.0,1
2,2,8.0,0
2,2,229.0,1
2,2,195.0,1
2,2,226.0,1
2,2,145.0,1
2,2,31.0,0
2,2,1.0,0
2,2,1.0,0
2,2,199.0,1
2,2,135.0,1
2,2,124.0,1
2,2,119.0,0
2,2,367.0,1
2,2,180.0,1
2,2,196.0,1
2,2,34.0,0
2,2,181.0,1
2,2,154.0,1
2,2,1897.0,1
2,2,196.0,1
2,2,161.0,1
2,2,19.0,0
2,2,8.0,1
2,2,285.0,1
2,2,81.0,0
2,2,9.0,0
2,2,4.0,1
2,2,178.0,1
2,2,102.0,0
2,2,38.0,1
2,2,22.0,0
2,2,148.0,1
2,2,90.0,1
2,2,64.0,1
2,2,105.0,1
2,2,3.0,1
2,2,25.0,0
2,2,123.0,1
2,2,4.0,1
2,2,24.0,0
2,2,17.0,1
2,2,211.0,0
2,2,215.0,0
2,2,15.0,0
2,2,44.0,0
2,2,19.0,0
2,2,79.0,0
2,2,37.0,0
2,2,45.0,0
2,2,54.0,0
2,2,68.0,0
2,2,215.0,0
2,2,77.0,0
2,2,7.0,0
2,2,140.0,1
2,2,1.0,0
2,2,76.0,1
2,2,86.0,0
2,2,229.0,1
2,2,186.0,1
2,2,43.0,0
2,2,20.0,0
2,2,35.0,0
2,2,91.0,0
2,2,38.0,0
2,2,5.0,0
2,2,58.0,0
2,2,59.0,0
2,2,29.0,0
2,2,115.0,1
2,2,641.0,0
2,2,100.0,1
2,2,254.0,1
2,2,49.0,0
2,2,8.0,1
2,2,77.0,0
2,2,73.0,0
2,2,122.0,0
2,2,32.0,1
2,2,37.0,0
2,2,605.0,1
2,2,57.0,0
2,2,127.0,1
2,2,122.0,0
2,2,81.0,0
2,2,187.0,1
2,2,61.0,0
2,2,315.0,1
2,2,39.0,0
2,2,2.0,0
2,2,102.0,0
2,2,85.0,1
2,2,44.0,0
2,2,16.0,0
2,2,156.0,0
2,2,172.0,1
2,2,185.0,0
2,2,26.0,0
2,2,4.0,0
2,2,52.0,0
2,2,357.0,1
2,2,6.0,1
2,2,1.0,1
2,2,350.0,1
2,2,21.0,0
2,2,25.0,0
2,2,408.0,1
2,2,149.0,1
2,2,658.0,0
2,2,78.0,0
2,2,579.0,1
2,2,283.0,0
2,2,56.0,0
2,2,467.0,1
2,2,137.0,1
2,2,274.0,0
2,2,331.0,0
2,2,20.0,1
2,2,363.0,0
2,2,73.0,1
2,2,114.0,1
2,2,163.0,1
2,2,63.0,0
2,2,225.0,0
2,2,286.0,0
2,2,12.0,0
2,2,57.0,0
2,2,47.0,0
2,2,61.0,1
2,2,46.0,1
2,2,55.0,1
2,2,295.0,0
2,2,38.0,0
2,2,46.0,0
2,2,44.0,0
2,2,89.0,0
2,2,172.0,0
2,2,242.0,0
2,2,18.0,1
2,2,13.0,1
2,2,1.0,1
2,2,283.0,0
2,2,301.0,0
2,2,19.0,1
2,2,20.0,0
2,2,34.0,0
2,2,193.0,0
2,2,23.0,1
2,2,7.0,1
2,2,72.0,0
2,2,25.0,1
2,2,222.0,1
2,2,530.0,1
2,2,223.0,1
2,2,280.0,1
2,2,25.0,0
2,2,268.0,1
2,2,1135.0,0
2,2,99.0,1
2,2,616.0,1
2,2,520.0,1
2,2,918.0,1
2,2,82.0,0
2,2,48.0,0
2,2,129.0,1
2,2,37.0,0
2,2,43.0,0
2,2,13.0,0
2,2,96.0,1
2,2,119.0,0
2,2,67.0,0
2,2,52.0,0
2,2,24.0,0
2,2,57.0,0
2,2,1.0,0
2,2,91.0,0
2,2,731.0,1
2,2,317.0,1
2,2,67.0,0
2,2,422.0,1
2,2,32.0,0
2,2,64.0,0
2,2,189.0,1
2,2,6.0,0
2,2,128.0,0
2,2,24.0,0
2,2,236.0,0
2,2,79.0,0
2,2,328.0,1
2,2,681.0,1
2,2,15.0,0
2,2,42.0,0
2,2,124.0,0
2,2,72.0,0
2,2,688.0,1
2,2,561.0,1
2,2,72013.0,1
2,2,109.0,0
2,2,39.0,0
2,2,71.0,1
2,2,87.0,0
2,2,41.0,0
2,2,37.0,0
2,2,369.0,1
2,2,64.0,0
2,2,126.0,1
2,2,56.0,0
2,2,1116.0,1
2,2,15.0,0
2,2,117.0,0
2,2,80.0,1
2,2,19.0,0
2,2,33.0,0
2,2,66.0,0
2,2,13.0,0
2,2,19.0,0
2,2,21.0,0
2,2,21.0,0
2,2,2.0,0
2,2,184.0,1
2,2,47.0,0
2,2,573.0,1
2,2,245.0,1
2,2,193.0,1
2,2,103.0,0
2,2,438.0,1
2,2,6.0,0
2,2,99.0,0
2,2,25.0,0
2,2,231.0,1
2,2,116.0,0
2,2,91.0,0
2,2,253.0,1
2,2,238.0,1
2,2,41.0,0
2,2,183.0,1
2,2,22.0,0
2,2,16.0,0
2,2,97.0,0
2,2,35.0,0
2,2,46.0,0
2,2,7.0,0
2,2,257.0,1
2,2,110.0,0
2,2,232.0,1
2,2,299.0,0
2,2,1220.0,0
2,2,117.0,1
2,2,106.0,0
2,2,4.0,0
2,2,30.0,0
2,2,885.0,1
2,2,16.0,0
2,2,63.0,0
2,2,174.0,0
2,2,110.0,0
2,2,11.0,1
2,2,972.0,0
2,2,197.0,1
2,2,93.0,0
2,2,52.0,0
2,2,71.0,1
2,2,292.0,1
2,2,101.0,0
2,2,33.0,0
2,2,284.0,1
2,2,19.0,0
2,2,251.0,1
2,2,471.0,1
2,2,40.0,0
2,2,96.0,0
2,2,301.0,0
2,2,5.0,0
2,2,34.0,0
2,2,125.0,0
2,2,79.0,0
2,2,55.0,0
2,2,111.0,0
2,2,11.0,0
2,2,24.0,1
2,2,109.0,0
2,2,58.0,0
2,2,66.0,0
2,2,38.0,0
2,2,15.0,0
2,2,74.0,0
2,2,48.0,0
2,2,46.0,0
2,2,157.0,1
2,2,25.0,0
2,2,209.0,1
2,2,50.0,0
2,2,13.0,0
2,2,72.0,0
2,2,163.0,0
2,2,98.0,1
2,2,55.0,0
2,2,158.0,0
2,2,757.0,1
2,2,38.0,0
2,2,7.0,1
2,2,335.0,0
2,2,302.0,0
2,2,16.0,0
2,2,186.0,0
2,2,347.0,1
2,2,23.0,1
2,2,7.0,0
2,2,66.0,0
2,2,7.0,1
2,2,26.0,0
2,2,63.0,0
2,2,43.0,0
2,2,8.0,1
2,2,2.0,0
2,2,7.0,0
2,2,114.0,1
2,2,10.0,1
2,2,3.0,0
2,2,118.0,0
2,2,461.0,1
2,2,50.0,0
2,2,155.0,0
2,2,208.0,0
2,2,10.0,0
2,2,145.0,1
2,2,1.0,0
2,2,18.0,0
2,2,105.0,1
2,2,63.0,0
2,2,20.0,1
2,2,36.0,0
2,2,251.0,1
2,2,40.0,0
2,2,53.0,0
2,2,318.0,1
2,2,318.0,1
2,2,121.0,1
2,2,101.0,1
2,2,30.0,0
2,2,150.0,0
2,2,120.0,1
2,2,93.0,0
2,2,202.0,1
2,2,30.0,0
2,2,63.0,1
2,2,331.0,0
2,2,203.0,1
2,2,63.0,0
2,2,27.0,0
2,2,143.0,0
2,2,26.0,0
2,2,75.0,0
2,2,203.0,1
2,2,157.0,1
2,2,68.0,0
2,2,173.0,1
2,2,59.0,0
2,2,151.0,0
2,2,71.0,0
2,2,9.0,1
2,2,161.0,1
2,2,16.0,0
2,2,270.0,1
2,2,104.0,0
2,2,3.0,0
2,2,1.0,0
2,2,48.0,0
2,2,101.0,0
2,2,14.0,0
2,2,18.0,0
2,2,32.0,0
2,2,49.0,0
2,2,16.0,0
2,2,16.0,0
2,2,213.0,1
2,2,89.0,0
2,2,4.0,0
2,2,109.0,0
2,2,97.0,0
2,2,9.0,0
2,2,34.0,0
2,2,1.0,0
2,2,16.0,1
2,2,126.0,1
2,2,108.0,1
2,2,14.0,0
2,2,18.0,0
2,2,69.0,0
2,2,71.0,1
2,2,18.0,0
2,2,194.0,1
2,2,132.0,1
2,2,41.0,0
2,2,74.0,1
2,2,5.0,1
2,2,19.0,0
2,2,607.0,1
2,2,72.0,0
2,2,210.0,1
2,2,168.0,1
2,2,79.0,0
2,2,21.0,0
2,2,42.0,1
2,2,241.0,1
2,2,143.0,1
2,2,259.0,1
2,2,25.0,0
2,2,76.0,1
2,2,328.0,1
2,2,4.0,0
2,2,70.0,0
2,2,1.0,0
2,2,40.0,0
2,2,596.0,1
2,2,44.0,0
2,2,16.0,0
2,2,75.0,1
2,2,41.0,0
2,2,296.0,1
2,2,105.0,1
2,2,50.0,0
2,2,254.0,0
2,2,17.0,0
2,2,159.0,1
2,2,11.0,0
2,2,45.0,0
2,2,43.0,0
2,2,14.0,0
2,2,3.0,0
2,2,629.0,1
2,2,19.0,0
2,2,64.0,0
2,2,42.0,0
2,2,55.0,1
2,2,24.0,0
2,2,122.0,1
2,2,57.0,0
2,2,237.0,1
2,2,850.0,1
2,2,58.0,0
2,2,116.0,0
2,2,17.0,0
2,2,55.0,1
2,2,17.0,0
2,2,32.0,0
2,2,302.0,1
2,2,87.0,0
2,2,182.0,1
2,2,76.0,0
2,2,229.0,1
2,2,143.0,0
2,2,187.0,0
2,2,42.0,0
2,2,57.0,0
2,2,23.0,0
2,2,218.0,0
2,2,83.0,1
2,2,3.0,1
2,2,70.0,0
2,2,2.0,0
2,2,6.0,0
2,2,3.0,1
2,2,3.0,1
2,2,1.0,0
2,2,4.0,1
2,2,3.0,0
2,2,2.0,0
2,2,3.0,1
2,2,5.0,0
2,2,261.0,1
2,2,4.0,0
2,2,4.0,1
2,2,2.0,0
2,2,7.0,0
2,2,5.0,0
2,2,9.0,1
2,2,2.0,0
2,2,18.0,0
2,2,31.0,0
2,2,2.0,1
2,2,7.0,1
2,2,2.0,1
2,2,15.0,0
2,2,8.0,1
2,2,1.0,1
2,2,3.0,1
2,2,11.0,0
2,2,3.0,1
2,2,3.0,1
2,2,1.0,1
2,2,7.0,0
2,2,1.0,0
2,2,12.0,1
2,2,115.0,1
2,2,251.0,1
2,2,53.0,0
2,2,24.0,0
2,2,153.0,1
2,2,86.0,1
2,2,41.0,0
2,2,322.0,1
2,2,2.0,1
2,2,264.0,1
2,2,129.0,1
2,2,1.0,0
2,2,238.0,1
2,2,181.0,1
2,2,155.0,1
2,2,10.0,1
2,2,8.0,1
2,2,241.0,1
2,2,34.0,1
2,2,119.0,1
2,2,164.0,1
2,2,235.0,1
2,2,167.0,1
2,2,121.0,0
2,2,255.0,1
2,2,199.0,1
2,2,331.0,1
2,2,247.0,1
2,2,320.0,1
2,2,199.0,1
2,2,198.0,1
2,2,284.0,1
2,2,176.0,1
2,2,428.0,1
2,2,1.0,1
2,2,255.0,1
2,2,248.0,1
2,2,453.0,1
2,2,226.0,1
2,2,239.0,1
2,2,74.0,0
2,2,190.0,0
2,2,6.0,0
2,2,6.0,1
2,2,195.0,1
2,2,458.0,1
2,2,141.0,1
2,2,176.0,1
2,2,306.0,1
2,2,51.0,0
2,2,152.0,1
2,2,157.0,1
2,2,71.0,0
2,2,217.0,1
2,2,195.0,1
2,2,37.0,0
2,2,181.0,1
2,2,8.0,1
2,2,185.0,1
2,2,149.0,1
2,2,353.0,1
2,2,1.0,1
2,2,169.0,1
2,2,4.0,1
2,2,11.0,0
2,2,180.0,1
2,2,245.0,0
2,2,313.0,1
2,2,153.0,0
2,2,14.0,1
2,2,4.0,0
2,2,46.0,1
2,2,31.0,1
2,2,126.0,0
2,2,49.0,0
2,2,191.0,0
2,2,43.0,0
2,2,78.0,0
2,2,87.0,0
2,2,1617.0,1
2,2,6.0,1
2,2,3.0,0
2,2,35.0,0
2,2,278.0,1
2,2,748.0,1
2,2,216.0,1
2,2,156.0,0
2,2,8.0,0
2,2,14.0,0
2,2,292.0,1
2,2,2361.0,0
2,2,184.0,0
2,2,213.0,1
2,2,25.0,0
2,2,34.0,0
2,2,1.0,0
2,2,62.0,1
2,2,12.0,0
2,2,76.0,0
2,2,2.0,0
2,2,3.0,1
2,2,75.0,0
2,2,3.0,0
2,2,89.0,0
2,2,3.0,1
2,2,138.0,1
2,2,95.0,0
2,2,169.0,1
2,2,298.0,0
2,2,174.0,1
2,2,2.0,1
2,2,191.0,1
2,2,40.0,0
2,2,458.0,0
2,2,186.0,1
2,2,25.0,0
2,2,318.0,0
2,2,270.0,0
2,2,353.0,0
2,2,79.0,0
2,2,270.0,1
2,2,4.0,0
2,2,37.0,1
2,2,327.0,0
2,2,224.0,1
2,2,164.0,1
2,2,569.0,0
2,2,13.0,0
2,2,26.0,0
2,2,2.0,1
2,2,3.0,1
2,2,10.0,0
2,2,209.0,0
2,2,171.0,0
2,2,82.0,0
2,2,2.0,1
2,2,442.0,1
2,2,31.0,0
2,2,86.0,1
2,2,507.0,0
2,2,15.0,0
2,2,45.0,0
2,2,144.0,0
2,2,14.0,0
2,2,75.0,0
2,2,407.0,1
2,2,47.0,0
2,2,24.0,0
2,2,172.0,0
2,2,27.0,0
2,2,30.0,0
2,2,539.0,1
2,2,11.0,0
2,2,7.0,1
2,2,36.0,0
2,2,8.0,0
2,2,167.0,1
2,2,17.0,0
2,2,145.0,1
2,2,239.0,1
2,2,296.0,1
2,2,21.0,1
2,2,19.0,0
2,2,72.0,0
2,2,301.0,1
2,2,1.0,0
2,2,25.0,0
2,2,1.0,0
2,2,10.0,0
2,2,275.0,1
2,2,163.0,1
2,2,96.0,1
2,2,83.0,0
2,2,501.0,1
2,2,16.0,0
2,2,186.0,1
2,2,47.0,1
2,2,30.0,0
2,2,9.0,0
2,2,83.0,1
2,2,95.0,1
2,2,63.0,0
2,2,405.0,1
2,2,24.0,0
2,2,142.0,0
2,2,308.0,0
2,2,130.0,1
2,2,12.0,1
2,2,12.0,0
2,2,144.0,1
2,2,407.0,0
2,2,361.0,1
2,2,421.0,1
2,2,363.0,1
2,2,219.0,1
2,2,315.0,1
2,2,245.0,1
2,2,170.0,1
2,2,239.0,1
2,2,3.0,1
2,2,643.0,1
2,2,5.0,1
2,2,188.0,0
2,2,82.0,0
2,2,7.0,1
2,2,33.0,1
2,2,20.0,0
2,2,64.0,0
2,2,17.0,0
2,2,41.0,0
2,2,57.0,0
2,2,29.0,0
2,2,85.0,0
2,2,96.0,1
2,2,14.0,0
2,2,213.0,1
2,2,2.0,1
2,2,2.0,0
2,2,446.0,1
2,2,1.0,1
2,2,55.0,0
2,2,5.0,1
2,2,65.0,0
2,2,129.0,1
2,2,150.0,1
2,2,9.0,1
2,2,78.0,0
2,2,801.0,1
2,2,2.0,0
2,1,1.0,0
2,1,7.0,1
2,1,121.0,1
2,1,637.0,1
2,1,1.0,1
2,1,166.0,0
2,1,1.0,1
2,1,4.0,0
2,1,11.0,0
2,1,146.0,1
2,1,569.0,1
2,1,275.0,0
2,1,342.0,1
2,1,301.0,1
2,1,305.0,1
2,1,40.0,1
2,1,267.0,1
2,1,12.0,0
2,1,220.0,1
2,1,37.0,0
2,1,109.0,0
2,1,52.0,1
2,1,18.0,0
2,1,231.0,1
2,1,288.0,1
2,1,36.0,0
2,1,71.0,0
2,1,56.0,0
2,1,18.0,0
2,1,4.0,0
2,1,22.0,0
2,1,134.0,0
2,1,1.0,0
2,1,1.0,1
2,1,18.0,0
2,1,6.0,0
2,1,1.0,1
2,1,5.0,1
2,1,5.0,0
2,1,3.0,1
2,1,238.0,1
2,1,228.0,1
2,1,38.0,0
2,1,287.0,1
2,1,212.0,1
2,1,205.0,1
2,1,105.0,1
2,1,29.0,0
2,1,2217.0,0
2,1,24.0,0
